NodeB_ID,Cell_Id,VS.MeanRTWP(dBm),DCH User Num,HSDPA User Num,HSDPA User Throughput (kbit/s),FACH User Num,HSUPA User Num,HSUPA User Throughput (kbit/s),PD85,FR_DROP_DL,FR_DROP_UL
3040000,3040013,-98.9086,32.313,19.1825,344.9077,7.9684,22.894,44.6935,4118.98,397,57
260000,260031,-100.7644,24.0723,18.5274,429.3201,11.5984,20.6086,68.1876,2157.03,28535759,32612
1600000,1600011,-100.2415,10.5603,4.9931,1349.9021,3.2229,6.8664,83.9036,1085.63,514,167
1310000,1310011,-102.288,5.9989,1.9847,1024.3736,0.7999,3.8471,64.0391,557.78,142982,16
3050000,3050033,-98.4741,28.0012,13.6818,1218.8378,8.3272,17.2836,47.5148,2706.96,11128,606
1380000,1380012,-100.7745,15.7623,5.717,573.1365,2.4061,9.4169,62.4832,711.23,6700193,43053
1700000,1700035,-102.0308,27.6332,18.1567,831.0827,12.1051,21.0985,48.5151,16994.1,476420,16
800000,800021,-102.1207,37.3996,22.9203,334.0351,13.2152,26.7201,46.9283,3163.16,4273,0
870000,870011,-101.9571,20.2366,11.8508,656.9551,4.604,14.2988,61.8118,559.81,14275,4
2540000,2540021,-102.1097,25.3294,10.6962,612.3633,6.691,19.2062,56.9559,2893.98,2039,0
1920000,1920011,-95.4121,24.7691,15.5924,1105.9114,5.0924,18.3193,81.5521,2222.55,16033,4156
2790000,2790022,-103.3567,10.4475,5.7397,1496.8205,4.7047,7.1411,62.269,361.97,195,870
2170000,2170031,-100.4873,16.208,8.9429,1235.2889,7.2631,10.0946,56.8567,817.72,496,586
170000,170012,-102.0401,14.4702,9.7725,535.7096,5.0929,11.3675,45.5978,7746.08,775,26
2430000,2430022,-104.1359,7.6642,2.6018,1239.836,1.5235,4.8788,63.3135,333.46,5925,0
1800000,1800022,-104.1983,13.5003,8.1411,1902.589,6.7888,9.3227,73.4353,534.96,142683,2226
3060000,3060021,-99.1656,38.3016,16.7052,306.6701,8.9543,24.7816,35.7284,2207.55,3924,45
2520000,2520021,-102.768,6.189,3.0865,1410.4711,2.0064,3.8948,55.7318,390.36,80,222
2270000,2270011,-92.764,38.269,18.8615,552.2279,4.7823,24.155,44.4602,2485.7,1434,10
1450000,1450013,-97.9361,48.1653,33.9314,199.1186,26.6337,37.1176,47.1626,3895.66,1790,8670
3070000,3070012,-94.877,77.4629,35.3147,35.1741,20.4872,59.1374,39.0765,7375.76,7030189,795
680000,680031,-100.2887,34.4851,21.4049,609.2739,14.9606,25.2559,88.4049,642.65,733611,8
280000,280021,-101.1607,14.5307,7.6863,1142.974,6.2444,9.9486,55.5298,486.11,167552,305
3080000,3080021,-99.5684,15.9704,9.0538,711.2204,5.7307,11.4664,42.673,1988.72,4587,953
1750000,1750032,-105.5307,15.5094,11.3009,1614.612,9.1787,11.6005,57.3465,7630.59,114333,171
540000,540023,-104.2287,23.2231,18.0863,803.5853,17.5285,18.6139,41.3234,4628.97,220,594
210000,210013,-98.6229,29.0914,14.0442,375.2439,6.2285,19.0179,49.9885,1130.89,20683,2741
1900000,1900023,-105.2189,12.6769,9.097,684.6148,6.1301,9.274,64.4015,2225.43,35013384,6684
990000,990022,-101.2871,25.4805,15.3246,1273.1561,12.9881,11.1916,77.4447,988.06,2648,1733
2710000,2710023,-102.8845,18.1279,11.0208,1116.1586,8.9401,12.7494,52.066,1701.47,649,1648
400000,400011,-98.0401,9.0032,4.1743,1270.4696,2.4208,5.2575,85.0778,521.15,28,204
2100000,2100036,-101.1445,34.6373,16.1638,1048.4342,5.8133,22.4787,57.3084,606.25,1419,189
3090000,3090021,-100.0554,24.2223,16.7954,510.9299,15.7639,18.1874,48.9754,1477.54,70,295
170000,170022,-105.0105,13.5992,9.5593,704.2844,8.3052,10.723,40.0402,8280.3,775,26
2080000,2080031,-97.4211,8.7088,4.7561,1276.1721,4.3751,6.1971,59.0955,1851.45,28,471
2930000,2930021,-100.6119,11.555,5.3646,1174.4211,4.4896,10.1924,52.9653,6661.84,1714774,0
2620000,2620032,-105.9126,11.298,9.2444,1252.3985,3.9826,9.2623,58.7432,2784.82,1566867,1404
1880000,1880023,-103.7589,15.2399,7.5438,1403.4543,5.1073,5.9677,71.4174,5093.13,486862,64
1340000,1340033,-101.6516,13.9224,8.355,1827.2674,3.6606,7.547,74.8865,463.61,1734,852
1870000,1870028,-95.799,12.4251,10.0457,93.8422,5.7763,10.1902,46.6179,7944.55,21,0
1010000,1010035,-101.6152,25.7105,16.0769,1671.541,22.1719,17.5705,81.3752,1031.08,208,12
330000,330014,-105.1724,6.2867,3.8535,1167.9581,4.1205,4.9324,65.7748,11841,0,3
610000,610023,-101.5365,13.8203,8.2543,1893.4819,5.3674,9.9641,75.004,417.9,83,18
1100000,1100022,-101.9969,9.3776,4.7878,1295.0408,3.3022,6.3647,67.9503,485.88,69,529
50000,50033,-102.5946,19.2355,11.837,1342.3182,9.9147,13.8665,65.1482,335.78,1266,303
2100000,2100011,-96.9519,28.4789,12.97,770.3437,6.0395,16.1676,60.6291,605.77,1419,189
270000,270012,-92.4183,29.4837,15.2397,373.6636,9.7548,18.4243,48.479,1711.79,67,602
3100000,3100011,-105.6813,6.9691,5.4841,1546.1553,7.9103,5.5672,92.4919,3651.91,19096,1107
2620000,2620011,-103.4304,37.4068,29.9793,95.1732,18.0989,32.6504,34.7862,7695.36,1566867,1404
500000,500012,-100.2231,8.4003,2.6497,1043.866,1.0139,2.7248,61.7935,1666.69,106,0
2660000,2660012,-97.4561,17.8201,7.5966,1039.4407,5.4519,9.5522,53.3988,502.23,716,8
2390000,2390021,-104.105,14.8963,8.7439,1108.3164,3.329,10.4872,56.4507,742.28,87426,12
50000,50023,-103.1654,18.298,11.2535,1417.4871,9.5425,12.9923,59.3224,332.61,1266,303
400000,400023,-101.695,11.4728,6.5347,1439.5575,5.8017,7.4774,69.4425,491.26,28,204
420000,420013,-97.5683,29.265,13.9149,615.4561,8.7159,17.2545,58.6335,1512.43,6113,614
2620000,2620021,-105.9358,16.4691,14.3464,957.5571,15.9729,14.5597,36.9772,10270.7,1566867,1404
2000000,2000011,-101.3943,15.1091,5.2941,931.3062,3.115,8.7025,64.2837,1089.37,85,4
2840000,2840011,-93.8457,24.1619,11.4811,732.3492,6.8743,14.3226,56.6581,799.45,125,289
670000,670034,-106.5909,2.2548,1.1759,1075.9973,0.9856,1.3967,60.2107,3426.72,417,179
980000,980013,-100.4259,17.1339,6.574,850.5624,2.5159,10.7348,55.986,2246.21,268219,0
1080000,1080013,-104.4158,9.1597,6.3223,1419.0379,4.1784,8.0227,127.2989,17613.7,0,1072
2480000,2480013,-98.6242,16.4398,7.7791,1016.922,4.1582,9.9184,69.6856,765.79,84,6
430000,430013,-96.9591,31.2105,13.9324,843.4764,5.422,19.8258,55.1326,666.26,687989,1660
350000,350011,-100.7315,15.4684,6.7404,1088.3712,2.5258,9.1114,74.3548,153.44,233,14
1510000,1510011,-100.5873,19.802,10.6646,905.3788,8.1668,13.4009,80.0294,2381.82,5364,7
1890000,1890025,-104.2618,5.2662,2.9137,2381.4783,2.4493,3.4223,95.6228,435.79,193,181
1880000,1880014,-92.9542,71.3987,21.1869,113.8116,13.1948,17.0169,48.7124,1516.59,486862,64
2510000,2510021,-99.6281,43.2527,26.5426,357.0818,19.1264,31.7786,49.1108,973.39,737,10
60000,60023,-103.5672,11.1713,8.2286,1475.0831,9.4836,9.3978,74.9093,2441.68,3486039,1213
3110000,3110032,-102.2457,35.2343,25.4335,684.3712,23.3177,25.236,51.2716,2069.08,2171448,1640
1240000,1240031,-104.15,7.0576,3.4262,528.3443,2.513,4.841,48.7542,655.34,0,604
2560000,2560031,-105.8252,6.6136,4.4833,2179.8684,2.5237,4.8765,73.8908,1189.81,253131,815
1290000,1290012,-99.3087,26.8892,16.4032,426.6531,11.0808,22.3299,56.4701,4969.01,3844,0
1170000,1170021,-103.3385,5.1393,2.9604,1362.458,1.5542,3.5892,66.0295,382.49,0,269
1730000,1730023,-103.2169,6.9765,3.2172,1347.5328,1.9165,4.5535,60.1608,202.62,330,15
1370000,1370012,-98.3639,29.2574,19.7937,487.5329,11.0285,23.0302,64.1556,2942.45,21496642,16
3040000,3040021,-105.1677,4.9829,2.7748,2433.4276,2.0261,3.8474,82.8361,812.24,397,57
1600000,1600022,-104.8445,5.9003,3.3478,1769.7883,2.4173,4.4687,86.2131,611.96,514,167
1310000,1310031,-104.1081,2.8511,1.2656,2205.7559,1.1066,2.0246,71.8486,646.51,142982,16
350000,350034,-99.5836,27.618,17.3153,1374.8044,18.266,20.3269,59.5933,600.46,233,14
400000,400022,-101.5689,10.8358,5.9059,1649.1298,3.5081,7.427,70.0516,533.61,28,204
2900000,2900021,-104.774,15.3816,10.4076,943.6892,10.5864,10.9384,76.6286,492.94,3146479,1328
1590000,1590021,-103.7366,4.5169,1.605,1261.6422,0.7822,2.8223,78.8799,522.77,5,240
2500000,2500023,-101.7256,22.222,12.658,1630.1458,6.6058,15.9144,64.0677,341.66,42,32
680000,680023,-103.8445,9.9876,5.2079,1761.8331,3.5476,6.9167,69.7148,484.32,733611,8
360000,360011,-93.2797,43.1167,22.7023,209.202,9.8936,27.8189,45.1715,597.29,0,706
2210000,2210012,-88.9542,53.613,20.678,163.9107,12.1052,40.5477,33.7561,8167.14,7091721,18114
3050000,3050012,-98.8954,27.7754,16.3194,1202.6052,10.3642,18.6733,77.1555,496.52,11128,606
410000,410011,-95.8538,20.2272,7.6145,938.5715,6.1137,10.4546,56.0055,1579.68,1961,481
220000,220032,-103.8788,16.7098,12.6027,977.6698,9.478,10.219,72.5181,7480.3,9105840,1322
3120000,3120022,-105.3656,4.4536,2.5145,1261.818,1.807,3.0902,54.1571,368.33,33,188
1790000,1790011,-95.7692,36.1172,15.9918,564.5177,12.8313,20.3501,51.8947,698.77,147,276
1300000,1300026,-103.536,6.0077,2.6074,1316.5977,2.0644,3.6965,63.0359,596.1,68,168
20000,20012,-95.7417,32.0825,14.338,350.1676,5.4429,24.4328,48.7853,8115.15,467,643
810000,810032,-100.5695,30.8386,25.8416,1154.7573,20.9347,27.2815,70.5505,755.44,361916,0
2660000,2660011,-97.4606,13.0925,5.9616,1313.9891,3.2109,8.0577,75.0214,1845.06,716,8
1240000,1240022,-100.755,27.7649,17.2812,297.9456,17.0436,19.9765,37.6748,668.24,0,604
1350000,1350012,-98.6951,15.216,5.2425,1262.2456,2.8033,8.4488,65.0535,351.74,0,353
1300000,1300031,-101.2766,9.2793,4.4936,969.0775,3.9694,6.4029,55.856,3215.82,68,168
720000,720012,-97.365,24.9451,10.7688,553.7297,6.8056,14.2177,55.0944,2645.89,42,435
1900000,1900013,-98.9871,55.094,41.2726,89.3282,22.1931,44.3603,43.9911,6823.58,35013384,6684
1820000,1820021,-104.1995,9.0057,4.2472,1711.7609,3.0847,6.0388,59.3585,5032.21,7799,6
1660000,1660022,-104.4837,5.0058,2.1456,1024.941,2.3367,3.3153,53.5923,640.93,195,609
1240000,1240032,-101.0647,18.3508,11.4156,326.743,8.2936,13.4757,43.2363,736.38,0,604
2220000,2220013,-92.9096,61.0685,33.3023,184.3969,19.34,37.0523,42.5026,911.8,214,1311
520000,520011,-100.6463,10.0631,5.0461,589.171,2.1755,6.8632,54.5725,4366.07,7632641,1226
730000,730021,-99.8128,17.8737,9.7916,876.5934,8.4548,11.0879,49.2047,815.88,0,3
3130000,3130034,-102.3617,10.6448,7.9237,1852.1691,8.2316,8.2975,72.0903,366.95,314,826
370000,370032,-95.0508,18.4338,12.3188,1051.1826,14.1406,13.474,43.027,1112.89,50,547
2170000,2170022,-103.604,7.2093,2.425,1246.7167,1.6639,4.364,51.2591,1212.63,496,586
1150000,1150021,-106.056,1.3573,0.6409,1513.938,0.4768,0.9418,55.7189,1589.87,2847,4
3140000,3140012,-101.2506,23.1356,15.4347,1040.8339,15.5095,16.6281,77.8204,4742.84,334,420
1530000,1530013,-100.2971,22.5352,8.2586,537.8583,3.4281,7.683,57.4852,3528.48,1179343,352
2180000,2180021,-102.9063,24.9168,15.124,1326.5556,9.3605,19.8153,59.3289,6749.04,951121,1315
2370000,2370022,-99.375,19.8792,10.2786,1609.6593,6.5132,12.8949,58.1029,467.14,176,911
170000,170023,-105.0386,10.4004,6.3593,976.8374,4.6792,8.2736,50.6053,4246.57,775,26
2290000,2290013,-106.8139,5.2916,3.065,1466.2338,3.6567,3.8405,84.0381,7954.87,3220294,2958
510000,510013,-96.1445,83.3598,37.4761,76.9715,8.8275,21.7661,44.7919,2168.34,6077,3
1650000,1650011,-101.2623,14.3541,4.7449,1389.7893,4.1172,7.6949,73.0284,442.78,7675,2085
750000,750023,-102.5574,17.6087,10.4262,1624.6778,5.8502,13.3185,87.329,543.77,0,14
260000,260022,-102.547,14.4247,9.619,455.0352,7.835,11.3314,60.7352,2739.95,28535759,32612
800000,800031,-101.1445,35.2654,23.0498,311.3632,15.4313,27.6486,42.4048,4654.19,4273,0
2510000,2510022,-98.8474,44.7767,21.2714,591.2113,16.0558,30.2281,46.4987,1714.87,737,10
3150000,3150021,-105.6764,5.9927,4.151,1120.2309,3.2442,5.0551,47.8154,7268.97,9118,13
900000,900032,-104.5018,9.6791,6.2021,2102.641,6.583,7.3126,77.8591,5367.34,358,2
1110000,1110013,-102.8691,3.6396,1.3622,3758.2167,0.5448,1.9295,119.2127,367.95,2953,1548
110000,110011,-96.8521,38.0375,23.7487,301.9998,9.6656,27.4869,46.848,1688.87,681,42
1770000,1770031,-96.1974,35.1924,20.2129,98.1581,17.7365,21.7357,37.4689,2001.31,207674,6
600000,600022,-101.7917,11.9061,5.8733,1514.0002,3.7322,7.8534,70.349,516.65,8601,1
750000,750012,-99.485,21.2035,8.1709,1319.9185,3.8594,12.6399,71.3947,524.94,0,14
500000,500011,-100.6924,25.8374,12.2277,526.9998,3.5485,8.348,47.9828,2069.95,106,0
2840000,2840021,-100.6083,10.9123,5.927,1023.1979,3.5709,7.4885,51.4706,1156.97,125,289
870000,870033,-102.6097,19.8407,9.4466,1243.589,6.542,13.6693,71.3582,388.26,14275,4
570000,570022,-102.9071,13.8021,8.6251,1961.522,7.1039,10.2532,85.1257,607.83,29146,116691
3110000,3110011,-103.1518,17.9051,12.2635,504.9985,7.2645,14.0679,40.015,5923.54,2171448,1640
840000,840013,-102.7152,16.5039,11.3926,637.6726,4.8176,12.832,58.1961,1298.25,3593,864
130000,130033,-104.4209,10.3409,7.5029,2099.712,3.7132,8.0591,68.9172,569.48,495,681
570000,570034,-98.8767,9.0562,6.2471,2319.8265,7.0878,6.4853,76.9485,613.53,29146,116691
2610000,2610012,-97.5991,14.8104,6.5191,1097.5819,4.5867,8.3663,56.5309,349.16,49,3
420000,420031,-99.6928,9.4916,5.6811,1415.5214,5.1262,6.5446,62.1308,1065.02,6113,614
3160000,3160021,-102.1344,4.2072,1.8278,1149.6723,1.1331,2.9993,72.9584,2257.44,779305,539
1260000,1260023,-105.3252,7.1103,2.8767,2172.8109,1.8678,3.9669,75.6916,1074.62,6057,0
120000,120012,-97.4131,77.3478,58.0922,46.7846,40.7973,63.6976,33.3791,11309.6,280871,4794
60000,60033,-105.229,6.6775,5.675,1388.2578,3.4731,6.2291,63.9304,1985.06,3486039,1213
620000,620021,-98.4518,22.5989,11.8516,1019.8818,9.4343,15.8669,52.8632,3432.79,301,26
3070000,3070013,-99.6091,28.0375,13.291,217.6554,13.4923,21.2999,44.3703,7728.29,7030189,795
1130000,1130013,-90.3363,44.7788,20.803,125.7506,8.4764,32.605,40.328,5768.57,28035101,20994
530000,530023,-103.0362,16.0009,7.3536,1349.417,5.6998,9.671,80.1179,200.15,421,0
3170000,3170011,-97.8637,13.8022,7.162,1076.3852,4.0073,9.0086,61.267,408.84,232,10005
2550000,2550022,-102.971,22.2661,18.5536,1401.6654,13.0665,19.7949,80.4926,686.29,12771023,2699
280000,280023,-100.3981,13.2262,5.4361,947.716,3.4477,9.1678,67.7406,911.29,167552,305
40000,40023,-101.1906,26.7155,14.9865,1518.4521,13.9381,18.2518,61.5977,836.98,264,117
2320000,2320011,-100.5455,14.2625,6.5158,1017.0361,4.2942,8.4583,61.796,546.41,5875,2
2170000,2170012,-98.0652,10.8159,3.4329,901.2207,1.7537,5.9578,54.5463,2389.35,496,586
1180000,1180021,-98.6469,37.5946,22.9749,318.901,15.3868,29.2923,36.5076,3094.16,435,1582
2710000,2710021,-101.7737,26.4497,14.7385,1182.9814,12.7417,17.7374,49.5175,1829.93,649,1648
660000,660031,-104.364,10.4967,7.9642,1342.6754,5.3638,8.7494,60.1744,3542.06,2325916,10784
480000,480022,-102.966,12.8619,4.9821,1158.3551,3.0283,8.2106,59.3444,1870.05,0,1031
1250000,1250013,-97.4868,27.519,14.5232,683.9537,6.8089,17.4846,52.2307,599.7,93,3905
3180000,3180011,-104.7134,6.8242,4.4191,1209.8175,2.8854,4.729,68.3767,4629.47,923,71
1380000,1380013,-100.3382,29.8782,16.63,373.9415,7.4292,19.7022,56.5128,1178.58,6700193,43053
1630000,1630031,-105.8926,4.8362,3.9456,1875.6528,1.4997,4.2744,56.8867,3356.1,135487,1954
790000,790023,-101.432,11.4664,6.1343,1355.3458,3.5051,8.0764,75.9089,660.41,22518,881
1090000,1090013,-103.1798,8.6399,4.4322,590.1713,1.4518,6.3946,59.7049,1067.6,12190674,9
3190000,3190021,-101.1378,9.8114,5.159,1316.7715,2.7727,5.9647,72.0875,467.88,70,54
1930000,1930021,-101.521,20.3886,10.4607,1056.5519,7.7529,13.9554,63.3153,3875.79,0,9
3090000,3090011,-97.0626,24.0468,16.3329,491.1287,6.8872,17.2031,63.3171,716.23,70,295
2850000,2850024,-103.4717,10.9916,3.9855,1153.3085,1.708,9.179,70.6731,6262.09,1522551,0
2440000,2440033,-101.0004,18.5331,11.8136,1479.7615,13.2261,12.7097,69.6,944.37,280082,580
2650000,2650032,-100.0382,29.7901,19.9894,734.3217,23.3215,22.5591,55.559,5847.05,9611,3181
2810000,2810021,-101.7869,11.6366,7.1423,1479.4736,7.2599,8.1457,57.6932,838.27,301,255
2860000,2860011,-98.5061,37.6742,19.2794,479.9422,10.2118,25.062,55.0606,1243.93,251,1
2070000,2070021,-104.0077,6.408,4.0782,1621.6475,2.5194,4.9232,94.4464,371.29,303,376
40000,40013,-96.1535,28.3943,14.2496,1142.0048,8.1349,17.4609,66.3694,681.2,264,117
800000,800013,-100.3501,27.4168,16.5201,313.8668,5.3637,19.2466,44.5325,6552.07,4273,0
1260000,1260011,-104.1953,4.4327,1.5454,1367.3658,0.6341,2.2442,171.4135,669.97,6057,0
2570000,2570021,-100.5197,36.6591,23.9512,848.0245,19.3416,28.2856,77.6242,1605,2307294,7239
1470000,1470031,-104.9525,13.7156,8.7048,1314.8431,9.2572,10.5403,60.4123,10343.7,1514,0
870000,870032,-103.8549,11.4024,4.5823,1259.6416,2.733,8.1663,80.4113,872.51,14275,4
110000,110031,-99.4779,38.5615,24.9898,563.4808,16.4219,28.5741,42.0348,1318.12,681,42
280000,280011,-97.7206,29.1856,11.8684,780.3571,6.4612,16.8648,60.4133,777.61,167552,305
1530000,1530022,-101.0362,43.9184,24.6809,472.9686,18.0653,16.7218,48.9486,529.54,1179343,352
2610000,2610021,-102.9169,4.2971,2.2687,1879.1469,1.2114,2.871,68.0117,145.61,49,3
930000,930031,-104.152,13.4086,10.0782,1309.6388,8.5516,10.7817,72.4624,5563.15,2095,0
1090000,1090011,-101.1466,12.3367,3.8437,542.4086,1.187,8.6007,61.0592,2932.2,12190674,9
170000,170013,-101.4145,20.4201,10.229,418.4533,4.1267,15.422,47.3407,3330.55,775,26
1700000,1700013,-101.3693,4.2147,1.3939,869.1504,1.0341,2.6678,60.8026,3035.65,476420,16
50000,50021,-103.4665,11.999,7.1554,1901.2017,7.5811,8.8224,97.0105,142.7,1266,303
2180000,2180023,-103.2558,23.4213,14.6099,542.0358,10.6772,17.2844,58.6285,5119.73,951121,1315
3110000,3110022,-102.8307,37.2649,24.5951,655.06,16.2729,26.0088,56.2767,1945.48,2171448,1640
2790000,2790023,-100.141,30.1611,16.684,721.9609,12.3802,20.575,47.9603,2974.11,195,870
3200000,3200011,-98.4276,30.8685,22.4022,504.3901,21.2465,24.3839,62.7408,3549.46,9812428,324
1800000,1800031,-101.1773,22.2757,15.5935,1636.3741,20.9231,15.5275,60.5678,1053.4,142683,2226
610000,610013,-94.2698,31.454,13.909,681.4766,8.0564,18.7074,54.0305,859.41,83,18
1700000,1700032,-100.172,41.5743,29.6729,244.8373,14.2487,31.3121,38.1883,11368.9,476420,16
1680000,1680013,-98.3634,10.4031,5.6146,1522.9075,2.5048,7.7528,65.6757,447.59,6,6
3040000,3040031,-104.9544,6.2903,3.2002,1802.7724,2.0683,4.5137,74.8661,859.85,397,57
260000,260021,-100.7974,25.2919,18.6364,409.9784,13.3285,20.5992,60.3228,2020.34,28535759,32612
1380000,1380031,-101.6415,15.4054,9.4842,618.7409,4.9505,10.631,62.4012,620.49,6700193,43053
2300000,2300021,-106.6124,1.7094,0.8698,633.7224,0.4337,1.3331,39.9934,4439.36,1742,383
570000,570023,-102.0213,25.7426,16.0928,1353.674,18.1209,19.4141,63.263,1007.27,29146,116691
1000000,1000032,-98.4236,22.9208,12.6947,1353.6141,11.0995,16.4845,65.3757,701.11,111,821
100000,100021,-102.8311,10.4323,5.7667,881.7665,4.8634,7.2231,57.7405,5078.97,4,11
1760000,1760011,-95.0884,48.9126,29.1949,89.6941,12.6368,35.4777,40.3122,7636.44,53164346,8707
1330000,1330022,-104.6348,8.9229,5.5759,2208.8692,4.0122,6.3923,83.847,592.38,482,0
2400000,2400011,-97.9073,14.3163,5.4465,972.0527,2.9929,8.6668,72.3338,568.1,3763,307
180000,180012,-100.797,4.6394,1.8698,1864.6365,1.1889,2.6879,64.9813,542.77,0,685
990000,990021,-101.3371,24.6902,15.368,1474.8449,12.7518,11.8735,85.2012,1166.81,2648,1733
2370000,2370013,-90.6919,48.2281,21.8316,342.0283,14.348,28.0843,41.0299,617.62,176,911
670000,670036,-106.4947,0.7048,0.4723,1471.3474,0.3547,0.5514,77.1721,465.57,417,179
2140000,2140034,-102.4536,15.5726,9.6842,1622.2086,8.4105,10.9959,70.5221,578,33102,1144
3210000,3210021,-105.1884,1.5926,0.9286,2015.8033,0.6274,1.065,71.2607,614.86,4,20
380000,380023,-106.6962,5.8511,4.9151,1304.2685,3.8723,5.3416,46.0345,5577.89,928,478
670000,670022,-104.8653,5.3836,2.845,771.3866,1.4822,3.1609,55.6702,6926.87,417,179
1230000,1230012,-100.5952,16.1695,5.5089,892.4707,2.8837,9.6515,60.6783,1038.33,26970,0
480000,480031,-100.5068,19.3911,11.1429,1471.7343,4.6497,13.3752,68.7507,1711.92,0,1031
2160000,2160021,-102.4471,7.9785,2.4163,1063.3481,1.573,5.3833,59.7563,1928.8,159,0
1670000,1670023,-103.8285,10.441,5.4636,1472.7145,3.0884,7.4248,62.2032,638.14,276,183
320000,320031,-93.8458,14.4747,10.0417,1875.3905,9.3253,12.0223,62.5023,929.19,105690,37
790000,790011,-94.7958,31.3387,12.7914,1017.3476,6.9007,15.8285,56.562,809.33,22518,881
980000,980011,-99.4391,16.0677,8.1182,917.5248,3.8481,9.6927,70.4207,1712.55,268219,0
570000,570021,-105.2696,6.4338,3.8514,1500.4571,3.5131,4.6082,76.1184,969.73,29146,116691
2300000,2300011,-104.3797,11.1114,5.4186,830.7168,3.3883,8.2283,56.2231,3419.9,1742,383
780000,780023,-102.6566,18.7716,11.3515,1134.1844,12.6227,12.8776,58.6896,893.99,5061,258
670000,670028,-106.4533,0.7712,0.5485,1898.3766,0.2614,0.6378,92.1829,376.69,417,179
400000,400012,-97.8651,13.5584,6.3718,1563.0148,5.4467,8.0234,69.1639,598.31,28,204
740000,740013,-98.5362,6.984,2.1779,1563.6772,1.9686,3.6725,85.5734,462.83,14,350
3220000,3220031,-102.9082,30.8553,26.3756,807.9686,9.6874,27.4461,62.9763,951.98,521258,184
340000,340023,-103.7862,2.7684,1.0338,1507.6346,0.5553,1.6482,66.7251,2528.84,52,1101
2020000,2020022,-102.2689,9.9765,5.3382,941.7649,3.4905,6.8823,75.9806,1591.6,5988427,179
770000,770032,-101.624,13.5704,6.6362,1390.4837,6.4772,8.5195,50.4007,1008.41,24868,5
2110000,2110011,-96.9402,38.4686,22.8119,450.1966,15.6835,26.1043,56.2495,1260.58,9743,424
840000,840023,-106.2401,6.1436,3.6672,1621.7852,2.4263,4.8829,74.172,1622.69,3593,864
1260000,1260022,-104.5621,7.9086,2.5098,1973.4281,1.6769,3.7958,75.7627,954.28,6057,0
790000,790014,-95.8932,28.5147,13.4035,957.7761,5.4952,16.7585,68.789,872.58,22518,881
2500000,2500013,-93.5209,45.9233,21.6499,580.2588,9.4968,29.0636,46.5601,751.61,42,32
2550000,2550033,-105.8098,5.2985,3.6167,1959.6578,3.011,4.485,77.0062,3564.15,12771023,2699
40000,40022,-105.3931,6.4246,3.0622,2338.4073,2.7614,4.1678,70.3766,398.16,264,117
1540000,1540022,-102.0875,15.4807,7.6312,1081.1508,5.9319,10.3829,53.0744,7469.58,8475,581
620000,620012,-94.073,32.0562,16.9829,708.2066,7.256,20.4766,53.1284,1677.73,301,26
1710000,1710031,-97.8754,36.5274,25.1522,593.1887,24.0627,27.4866,53.8204,1153.28,1764,1044
1690000,1690012,-94.4667,48.6211,28.6686,247.8831,9.1962,32.078,46.3152,1753.67,46623,12301
130000,130015,-104.75,7.3245,3.7415,1651.9762,1.6854,5.4221,89.0754,545.9,495,681
2310000,2310011,-101.2008,15.4296,7.7749,1271.9804,4.0043,10.5406,66.5578,1236.68,1,356
1340000,1340031,-102.8465,16.965,8.6323,1335.9559,3.7946,6.3264,62.1629,499.16,1734,852
